ID_Servico;Polo;Latitude;Longitude;Valor_Divida;Tipo_Servico;Municipio;Tipo_Equipe_Requerida;Mix_Solic;Equipe;Serviço;Mix_solic;Tempo_Execucao_Min
34303560.0;NITERÓI;-22.8658;-43.1017;1031.04;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34216281.0;NITERÓI;-22.9128;-42.8433;577.43;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34131555.0;NITERÓI;-22.9064;-42.8264;105.19;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34050047.0;NITERÓI;-22.9394;-43.0808;2474.85;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34269082.0;NITERÓI;-22.9167;-42.8192;233.48;CORTE;MARICA;LEVE;RAMAL;LEVE;CORTE;RAMAL;40.0
34254887.0;NITERÓI;-22.9031;-42.9228;2824.02;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33957003.0;NITERÓI;-22.8728;-43.1003;3159.75;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34302495.0;NITERÓI;-22.8975;-43.11;850.88;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33874962.0;NITERÓI;-22.9161;-42.8167;835.28;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34254824.0;NITERÓI;-22.9456;-42.9528;965.07;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34067694.0;NITERÓI;-22.8772;-43.1072;802.17;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33956871.0;NITERÓI;-22.8708;-43.1019;7769.71;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34054495.0;NITERÓI;-22.9297;-43.1219;643.78;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34297134.0;NITERÓI;-22.9236;-42.8225;450.65;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34255339.0;NITERÓI;-22.9033;-42.9231;922.96;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33315275.0;NITERÓI;-22.9025;-43.1339;499.82;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34242166.0;NITERÓI;-22.9308;-42.7789;148.16;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303222.0;NITERÓI;-22.9478;-43.0331;50505.62;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34303248.0;NITERÓI;-22.9044;-42.9228;1364.14;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34302910.0;NITERÓI;-22.9094;-42.9814;2702.24;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34181628.0;NITERÓI;-22.9231;-42.8558;382.5;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34288045.0;NITERÓI;-22.8461;-42.7661;654.18;CORTE;MARICA;LEVE;POSTE;LEVE;CORTE;POSTE;28.0
34303256.0;NITERÓI;-22.9039;-42.9228;1472.84;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34051919.0;NITERÓI;-22.9353;-43.1139;1286.21;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34051830.0;NITERÓI;-22.9331;-43.1139;1549.39;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34253756.0;NITERÓI;-22.9456;-42.9544;851.19;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34308217.0;NITERÓI;-22.9114;-42.8122;976.3;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34254832.0;NITERÓI;-22.9033;-42.9236;1607.34;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254197.0;NITERÓI;-22.9233;-42.8186;1438.25;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33327916.0;NITERÓI;-22.9719;-43.0319;465.51;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34252829.0;NITERÓI;-22.9658;-42.9844;468.63;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34302913.0;NITERÓI;-22.9325;-43.0986;934.93;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34069102.0;NITERÓI;-22.8725;-43.1017;1229.65;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34051624.0;NITERÓI;-22.8997;-43.1228;1068.71;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34315024.0;NITERÓI;-22.9044;-42.7969;504.74;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34253086.0;NITERÓI;-22.9033;-42.9228;805.72;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34314374.0;NITERÓI;-22.9003;-42.7969;791.38;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34304026.0;NITERÓI;-22.8814;-43.1056;368.1;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34254354.0;NITERÓI;-22.9031;-42.9228;2451.57;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34310524.0;NITERÓI;-22.9089;-42.8125;667.83;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303245.0;NITERÓI;-22.9092;-42.9814;2827.65;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34168535.0;NITERÓI;-22.9494;-42.9858;1583.39;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34068836.0;NITERÓI;-22.9236;-42.8186;1548.72;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34302215.0;NITERÓI;-22.9036;-42.9228;1434.46;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
28967794.0;NITERÓI;-22.9433;-42.7511;2457.57;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34293590.0;NITERÓI;-22.9497;-42.9594;599.47;CORTE;MARICA;LEVE;POSTE;LEVE;CORTE;POSTE;28.0
34302644.0;NITERÓI;-22.8994;-43.1175;239.99;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34302893.0;NITERÓI;-22.9564;-43.0667;2662.92;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34270430.0;NITERÓI;-22.8864;-43.1092;595.97;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34287779.0;NITERÓI;-22.8747;-43.0806;1087.86;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33956917.0;NITERÓI;-22.9356;-43.0317;4859.84;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34234457.0;NITERÓI;-22.9508;-42.9886;764.31;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34252820.0;NITERÓI;-22.9136;-42.8306;455.88;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33956897.0;NITERÓI;-22.9358;-43.0317;5071.18;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34303239.0;NITERÓI;-22.9036;-42.9228;2161.32;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34252854.0;NITERÓI;-22.9292;-42.7978;496.58;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34255273.0;NITERÓI;-22.9036;-42.9231;1798.88;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34078127.0;NITERÓI;-22.9236;-42.8186;3746.96;CORTE;MARICA;LEVE;RAMAL;LEVE;CORTE;RAMAL;40.0
34302887.0;NITERÓI;-22.9458;-43.0422;3241.74;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34314706.0;NITERÓI;-22.8856;-42.8025;637.22;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34253275.0;NITERÓI;-22.9033;-42.9236;2170.76;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33957031.0;NITERÓI;-22.8778;-43.0889;1831.81;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254211.0;NITERÓI;-22.9164;-42.805;519.73;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34297119.0;NITERÓI;-22.9367;-42.8236;285.42;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34252814.0;NITERÓI;-22.9042;-42.7439;908.5;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33839473.0;NITERÓI;-22.8814;-42.88;14338.89;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34302220.0;NITERÓI;-22.9103;-42.8244;1083.67;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34253962.0;NITERÓI;-22.8903;-42.8028;1999.86;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34069291.0;NITERÓI;-22.9328;-43.1139;556.94;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34273928.0;NITERÓI;-22.8736;-43.0778;1931.01;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33958371.0;NITERÓI;-22.9428;-43.0372;5283.36;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34052477.0;NITERÓI;-22.9278;-43.1206;1734.0;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34082885.0;NITERÓI;-22.9536;-42.8914;965.61;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34254821.0;NITERÓI;-22.9031;-42.9228;1166.08;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34303219.0;NITERÓI;-22.9328;-43.0983;12962.48;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34248163.0;NITERÓI;-22.9164;-42.8158;1068.86;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34272013.0;NITERÓI;-22.9133;-42.8278;555.8;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34314663.0;NITERÓI;-22.9058;-42.8058;755.07;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303208.0;NITERÓI;-22.8964;-43.1172;5636.48;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34304009.0;NITERÓI;-22.8683;-43.1158;832.64;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34253040.0;NITERÓI;-22.935;-42.8019;179.3;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34168389.0;NITERÓI;-22.9492;-42.9661;2318.4;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34269056.0;NITERÓI;-22.9297;-42.8742;246.95;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34291228.0;NITERÓI;-22.9056;-42.7969;549.77;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34308337.0;NITERÓI;-22.8708;-43.0767;171.2;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
33956954.0;NITERÓI;-22.8814;-43.1094;8445.7;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34094303.0;NITERÓI;-22.8992;-42.9483;337.81;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303216.0;NITERÓI;-22.9044;-42.9231;1552.09;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34290501.0;NITERÓI;-22.8811;-43.1239;196.47;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
29035823.0;NITERÓI;-22.8967;-43.1233;2870.42;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34250587.0;NITERÓI;-22.8986;-43.1106;368.07;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34289814.0;NITERÓI;-22.9056;-42.7947;1088.53;CORTE;MARICA;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34303969.0;NITERÓI;-22.8592;-43.1006;504.97;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34273441.0;NITERÓI;-22.9036;-42.9233;649.54;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34253123.0;NITERÓI;-22.9244;-42.8194;364.12;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34252834.0;NITERÓI;-22.9033;-42.9231;489.53;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33838537.0;NITERÓI;-22.8994;-43.1172;663.39;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34255087.0;NITERÓI;-22.9033;-42.9228;2012.92;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34082747.0;NITERÓI;-22.9336;-42.7944;1105.88;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
33930542.0;NITERÓI;-22.9644;-43.0314;526.61;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34147699.0;NITERÓI;-22.95;-42.9669;3851.82;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34056324.0;NITERÓI;-22.9278;-43.1206;918.55;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34069179.0;NITERÓI;-22.8972;-43.1122;1376.21;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34303279.0;NITERÓI;-22.8725;-43.0775;907.27;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34069268.0;NITERÓI;-22.9014;-43.1286;1154.11;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
34255336.0;NITERÓI;-22.9033;-42.9233;2559.86;RECORTE;MARICA;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
26661064.0;NITERÓI;-22.9678;-42.9122;1274.19;RECORTE;MARICA;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33838437.0;NITERÓI;-22.9033;-43.1261;569.88;RECORTE;NITEROI;LEVE;MEDIDOR;LEVE;RECORTE;MEDIDOR;12.0
33956885.0;NITERÓI;-22.8711;-43.1156;2349.17;RECORTE;NITEROI;LEVE;POSTE;LEVE;RECORTE;POSTE;28.0
34202538.0;NITERÓI;-22.9019;-43.1261;349.99;CORTE;NITEROI;LEVE;MEDIDOR;LEVE;CORTE;MEDIDOR;12.0
34147451.0;NITERÓI;-22.8894;-42.9233;755.7;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34147720.0;NITERÓI;-22.95698651;-42.95993584;6663.91;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254355.0;NITERÓI;-22.9067;-42.9292;521.28;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254916.0;NITERÓI;-22.905;-42.9242;2467.92;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255105.0;NITERÓI;-22.9058;-42.925;1565.2;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254813.0;NITERÓI;-22.9125;-42.9386;2491.3;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34319350.0;NITERÓI;-22.9314;-42.8864;545.92;CORTE;MARICA;CESTO;POSTE;CESTO;CORTE;POSTE;28.0
34255098.0;NITERÓI;-22.91;-42.9361;2642.7;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255092.0;NITERÓI;-22.9042;-42.9222;973.83;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34168188.0;NITERÓI;-22.9619;-42.9581;288.57;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254345.0;NITERÓI;-22.9456;-42.9539;2997.79;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34147444.0;NITERÓI;-22.9081;-42.9356;3644.4;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34250521.0;NITERÓI;-22.8958;-42.8292;825.41;CORTE;MARICA;CESTO;POSTE;CESTO;CORTE;POSTE;28.0
34255384.0;NITERÓI;-22.9086;-42.9319;5225.42;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
33483349.0;NITERÓI;-22.8521003;-42.036382;1226.0;CORTE;MARICA;CESTO;POSTE;CESTO;CORTE;POSTE;28.0
34310111.0;NITERÓI;-22.9528;-42.9622;523.81;CORTE;MARICA;CESTO;POSTE;CESTO;CORTE;POSTE;28.0
34255567.0;NITERÓI;-22.9108;-42.9358;2854.57;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254339.0;NITERÓI;-22.8972;-42.9311;1132.84;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255387.0;NITERÓI;-22.9169;-42.9403;2188.42;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255069.0;NITERÓI;-22.9083;-42.925;1882.69;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34082609.0;NITERÓI;-22.7494328;-43.4416018;497.02;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34303201.0;NITERÓI;-22.9033;-42.9231;5592.32;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34147724.0;NITERÓI;-22.9136;-42.9403;1733.68;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34147615.0;NITERÓI;-22.9708;-42.9403;2905.87;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34293105.0;NITERÓI;-22.9172;-42.9356;1454.36;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254539.0;NITERÓI;-22.9033;-42.9236;1166.33;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34147638.0;NITERÓI;-22.89768461;-42.93524391;2510.04;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34310511.0;NITERÓI;-22.9475;-42.9575;896.65;CORTE;MARICA;CESTO;POSTE;CESTO;CORTE;POSTE;28.0
34255111.0;NITERÓI;-22.905;-42.9242;1419.88;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34147689.0;NITERÓI;-22.9158;-42.87;1228.96;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34181612.0;NITERÓI;-22.92;-42.9353;601.97;CORTE;MARICA;CESTO;POSTE;CESTO;CORTE;POSTE;28.0
34255560.0;NITERÓI;-22.9108;-42.9356;1021.52;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34082181.0;NITERÓI;-22.90418641;-42.83694586;3422.1;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34310891.0;NITERÓI;-22.9594;-42.9467;747.21;CORTE;MARICA;CESTO;POSTE;CESTO;CORTE;POSTE;28.0
34147468.0;NITERÓI;-22.8956;-42.9233;7228.62;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34314475.0;NITERÓI;-22.94;-42.9017;575.1;CORTE;MARICA;CESTO;POSTE;CESTO;CORTE;POSTE;28.0
34254827.0;NITERÓI;-22.9039;-42.9233;1088.75;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254798.0;NITERÓI;-22.9108;-42.9367;1197.67;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34303234.0;NITERÓI;-22.9358;-43.1133;2407.01;RECORTE;NITEROI;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34270410.0;NITERÓI;-22.9047;-42.9253;3006.32;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255279.0;NITERÓI;-22.9308;-42.8792;3910.63;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254386.0;NITERÓI;-22.9128;-42.94;1572.68;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255067.0;NITERÓI;-22.9203;-42.9342;4199.33;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255107.0;NITERÓI;-22.9111;-42.9353;5943.05;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
33703255.0;NITERÓI;-22.8144;-42.7947;3122.26;CORTE;MARICA;CESTO;RAMAL;CESTO;CORTE;RAMAL;40.0
34254560.0;NITERÓI;-22.9142;-42.9375;2313.8;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254337.0;NITERÓI;-22.91;-42.9228;2211.64;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254366.0;NITERÓI;-22.9181;-42.9381;4043.38;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254918.0;NITERÓI;-22.905;-42.9242;949.67;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34274260.0;NITERÓI;-22.9044;-42.9286;1511.66;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255093.0;NITERÓI;-22.9444;-42.9533;1686.52;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255373.0;NITERÓI;-22.91;-42.9211;5002.12;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34147665.0;NITERÓI;-22.9169;-42.9411;695.6;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34168366.0;NITERÓI;-22.9183;-42.9372;419.27;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34255061.0;NITERÓI;-22.9172;-42.9192;4035.71;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34254543.0;NITERÓI;-22.9356;-42.8922;1484.65;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
34147656.0;NITERÓI;-22.9547;-42.9539;2168.04;RECORTE;MARICA;CESTO;POSTE;CESTO;RECORTE;POSTE;28.0
